IM,NM,DR,RG,CM,TL,AT,Horario
6407,DR. SIMI,avenida centenario nº 112,5,71,,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
28,DR. SIMI,prat 200,5,68,+562419182,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
9340,DR. SIMI,avenida pacifico 5127,5,53,+56992337865,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
6281,DR. SIMI,avenida 21 de mayo 950,5,71,,0,"{'semana': 'Lunes - Viernes: 08:30 a 20:30 hrs.<br>Sábado: 08:30 a 18:00 hrs.<br>Domingo: 09:00 a 20:00 hrs.<br>Festivos: 09:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
3638,DR. SIMI,"linares 580, tierras blancas",4,31,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
2543,DR. SIMI,o'higgins 751 local 1,8,177,+56432439111,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
164,DR. SIMI,condell nº1509  local  2,5,45,+56322157243,0,"{'semana': 'Lunes - Viernes: 08:30 a 20:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 20:00 hrs.<br>', 'turno': ''}"
6597,DR. SIMI,"pasaje santa teresa n° 757, local 1, comuna de chillán",16,179,+5686696676,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
215,DR. SIMI,pedro montt nº129 local 4,5,71,+56352353168,0,"{'semana': 'Lunes - Viernes: 08:30 a 20:30 hrs.<br>Sábado: 08:30 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
3398,DR. SIMI,21 de mayo 383,15,1,+562321893,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:30 hrs.<br>Sábado: 10:30 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
5351,DR. SIMI,"av. pedro montt 2513, valparaiso",5,45,+56322253642,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
5919,DR. SIMI,rengo n° 107 local 5,8,165,+562353311,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
5483,DR. SIMI,"av. isidoro dubournais  0450 local 05 ,el quisco",5,74,+569957182585 MARCO MORENO,0,"{'semana': 'Lunes - Sábado: 08:30 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
3639,DR. SIMI,cienfuegos 375 local c,4,30,+562546511,0,"{'semana': 'Lunes - Sábado: 08:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
7931,DR. SIMI,felipe barthou n° 141,14,237,,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:00 hrs.<br>Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
137,DR. SIMI,av. valparaíso 683,5,53,+56322979177,0,"{'semana': 'Lunes - Viernes: 07:00 a 22:00 hrs.<br>Sábado: 08:00 a 22:00 hrs.<br>Domingo: 10:00 a 18:00 hrs.<br>Festivos: 10:00 a 18:00 hrs.<br>', 'dia': 'Viernes: 07:00 a 22:00 hrs.<br>', 'turno': ''}"
2355,DR. SIMI,freire 660 local 23,8,146,+56413168920,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
165,DR. SIMI,bellavista nº 464,5,45,+56322157240,0,"{'semana': 'Lunes - Viernes: 08:30 a 20:30 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
4248,DR. SIMI,"avenida santa maría n° 375, 1b",6,83,+56722585985,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
532,DR. SIMI,esmeralda 1148,5,45,+562594194,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4299,DR. SIMI,"1 sur nº1201, local 2",7,116,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
2436,DR. SIMI,independencia nº 651,16,194,+56422423702,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:30 hrs.<br>Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
4597,DR. SIMI,caupolican 566-b,14,232,+56632244880,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
2416,DR. SIMI,pedro aguirre cerda 617,8,151,+56412878672,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
2397,DR. SIMI,arturo prat nº 1280,8,162,+56412693982,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
2518,DR. SIMI,villagran 724,8,169,+56432332872,0,"{'semana': 'Lunes - Sábado: 08:30 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
2546,DR. SIMI ,av argentina 251-257 esquina quillota 6,5,45,+56322594133,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
2354,DR. SIMI,colo colo 378,8,146,+56412462234,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:30 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
2478,DR. SIMI,manuel montt 1115,8,156,+56412651874,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
31,DR. SIMI,o´higgins 186,5,64,+56332258396,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
3400,DR. SIMI,general manuel baquedano 561,15,1,+562310874,0,"{'semana': 'Lunes - Viernes: 10:00 a 22:00 hrs.<br>Sábado: 10:00 a 14:00 y 17:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
6654,DR. SIMI,independencia 1815 a 1843 piso 1 local b-105,5,45,+565748 2585,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4357,DR. SIMI,a. prat n°232,9,210,+56452611288,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5499,DR. SIMI,"cayumanqui nº 428, quillón, región del biobío",16,191,+569974472349,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
3798,DR. SIMI,baquedano nº 730,2,12,+56552490878,0,"{'semana': 'Lunes - Viernes: 09:30 a 21:30 hrs.<br>Sábado: 11:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 21:30 hrs.<br>', 'turno': ''}"
6340,DR. SIMI,"avenida 21 de mayo 5426, locales 8 y 9",5,67,,0,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
4202,DR. SIMI,diego portales 748 l-3,5,50,+562368425,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
2353,DR. SIMI,maipú 616,8,146,+562468585,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6108,DR. SIMI,21 de mayo 596,15,1,+562310874,0,"{'semana': 'Lunes - Viernes: 08:30 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 19:00 hrs.<br>', 'turno': ''}"
4052,DR. SIMI ,levarte 802 playa ancha,5,45,+56322287960,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
5434,DR. SIMI,arauco 683,16,179,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
3763,DR. SIMI,"avenida la compañía n° 039, local 11",6,88,+56722632419,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
2279,DR. SIMI,saavedra 939,8,160,+562613154,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3174,DR. SIMI,o´higgins nº 238,14,241,+56998905990,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
2500,DR. SIMI,almagro 599,8,165,+5643232556,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
4850,DR. SIMI,av francia 586,5,45,+56322599509,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5989,DR. SIMI ,el arrayán 2410,5,72,+5633915188,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
252,DR. SIMI,ortiz de rozas n° 600,5,59,+56333318,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3764,DR. SIMI,arturo prat n° 206-b,6,97,+56722585739,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
2501,DR. SIMI,colón 358-a,8,165,+5643311780,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
6705,DR. SIMI,"palmira romano 1230, local 10",5,68,+5657418825,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3176,DR. SIMI,pedro lagos n° 622,14,243,+562341818,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
4136,DR. SIMI,av.centenario nº293,5,71,+56352215479,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6370,DR. SIMI,"balmaceda norte n° 25, los lagos",14,238,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
9273,DR. SIMI ,domingo fernández concha n° 609,5,61,,0,"{'semana': 'Lunes - Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
4209,DR. SIMI,miguel de cervantes n°462,8,146,+562240240,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:30 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
4736,DR. SIMI,"tercera del sur 680, valparaiso",5,45,+56323436751,0,"{'semana': 'Lunes - Sábado: 11:00 a 21:00 hrs.<br>Domingo: Cerrado<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 11:00 a 21:00 hrs.<br>', 'turno': ''}"
4086,DR. SIMI,balmaceda n°393,5,79,+56342612220,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
2409,DR. SIMI,rioseco nº 267,8,158,+56412511498,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5845,DR. SIMI,av. valparaíso 1070 l-2064,5,53,,0,"{'semana': 'Lunes - Sábado: 08:30 a 20:30 hrs.<br>Domingo: 09:00 a 20:00 hrs.<br>Festivos: 09:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
2504,DR. SIMI,rio claro 250,8,167,+56432411643,0,"{'semana': 'Lunes - Viernes: 08:30 a 20:30 hrs.<br>Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
2390,DR. SIMI,cousiño 131,8,147,+56412774162,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
4742,DR. SIMI,arauco n° 371,14,232,+56632282938,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:45 hrs.<br>Domingo: Cerrado<br>Festivos: 09:00 a 19:45 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:45 hrs.<br>', 'turno': ''}"
4034,DR. SIMI,"gral. jose miguel carrera 460, las cabras",6,89,+56722501437,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
21,DR. SIMI,carrera 580,5,65,+56332342337,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6789,DR. SIMI,av. matta nº 712,5,45,+56+56352296774,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6263,DR. SIMI,almirante latorre 280,5,65,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado - Domingo: 10:00 a 15:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
2274,DR. SIMI,esmeralda 390-b,8,159,+56412552866,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5252,DR. SIMI,"av. argentina 808, valparaiso",5,45,+56998719627 / 224911340,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4949,DR. SIMI,blanco encalada nº 11,5,64,,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
9225,DR. SIMI ,pedro polanco n° 279,5,59,,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
6423,DR. SIMI,avenida cartagena 707,5,73,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
3565,DR. SIMI,ohiggins nº 707,9,207,+56452533246,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
6625,DR. SIMI,av. santa maría 150 l-3,5,47,+5679059769,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
2318,DR. SIMI,maipon 723,16,179,+56422235595,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:30 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
5117,DR. SIMI,av. bernardo o'higgins 716,6,106,,0,"{'semana': 'Lunes - Viernes: 00:00 a 19:00 hrs.<br>Sábado: 10:30 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 00:00 a 19:00 hrs.<br>', 'turno': ''}"
8057,DR. SIMI,comalle nº 206 local a,7,136,+56992847622,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
6019,DR. SIMI,av. libertad n° 448 l-2,5,53,+563604441,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3649,DR. SIMI,gabriela mistral 514,4,35,+56512411435,0,"{'semana': 'Lunes - Sábado: 08:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
5882,DR. SIMI,avenida ramón picarte n° 2661,14,232,,0,"{'semana': 'Lunes - Viernes: 10:30 a 19:45 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:30 a 19:45 hrs.<br>', 'turno': ''}"
7942,DR. SIMI,camino real nº1901,5,53,+569992337865,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
5589,DR. SIMI,"av. divina providencia 132, llolleo san antonio",5,71,+560+56 998810391,0,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
4015,DR. SIMI,avda. las americas nº 4225,1,11,+560224590090,0,"{'semana': 'Lunes - Domingo: 10:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
7147,DR. SIMI,av. e. frei m. 3544 l-1,5,53,+562337865,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: 10:00 a 17:00 hrs.<br>Festivos: 10:00 a 17:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6171,DR. SIMI,"santiago nº907, l-2",5,52,+56957482585,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:30 hrs.<br>Sábado: 10:00 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
3754,DR. SIMI,avenida san martín n° 385,6,83,+56722231079,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7667,DR. SIMI,"santiago torres 171, locales 6 y 7",5,49,+5698708099,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:30 hrs.<br>Sábado: 10:00 a 15:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 18:30 hrs.<br>', 'turno': ''}"
4864,DR. SIMI,"ramón picarte n° 3057, local 01-a",14,232,+56632234866,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:45 hrs.<br>Sábado: 11:00 a 20:45 hrs.<br>Domingo: 12:00 a 19:45 hrs.<br>Festivos: 12:00 a 19:45 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:45 hrs.<br>', 'turno': ''}"
3186,DR. SIMI,martinez de rosas nº 531,14,242,+562311500,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5884,DR. SIMI,avenida pedro montt n° 4300,14,232,,0,"{'semana': 'Lunes - Viernes: 10:30 a 19:45 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:30 a 19:45 hrs.<br>', 'turno': ''}"
4951,DR. SIMI,rengo 468 local 11 s,8,146,+56412468585,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
4687,DR. SIMI,valdivia 149 local 39,8,155,,0,"{'semana': 'Lunes: 10:00 a 19:30 hrs.<br>Martes - Viernes: 09:30 a 18:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 18:00 hrs.<br>', 'turno': ''}"
5598,DR. SIMI,pisagua 20,6,108,,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
2461,DR. SIMI,av. colón 200 local- 5,8,155,+56412857192,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
49,DR. SIMI,vicuña mackenna 777-d,5,50,+562910271,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
2444,DR. SIMI,victoria nº 1,8,153,+56412128682,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
3755,DR. SIMI,avenida manuel rodríguez n° 976,6,106,+56722710264,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7186,DR. SIMI,"calle tres n° 010, paradero 32",5,50,+5691587698,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
3977,DR. SIMI,magallanes 1050 l-16,5,47,+56322588998,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:00 hrs.<br>Sábado: 09:00 a 19:00 hrs.<br>Domingo: 10:00 a 16:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
2510,DR. SIMI,san martin 549-b,8,170,+56432511498,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
