IM,NM,DR,RG,CM,TL,AT,Horario
6783,FARMACIAS MARGA MARGA,vicuña mackenna 887 l3,5,50,+5685767772,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
6339,FARMACIAS MARGA MARGA,urmeneta 36,5,68,+5685767772,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7630,FARMACIAS MARGA MARGA ,los carrera 721 local 9,5,50,+5675821682,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
6969,FARMACIAS NACIONAL,avenida laguna sur 8333,13,318,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
3648,FARMACIAS REGIONAL ,aldunate 1676,4,31,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7591,FARMACIAS UNIDAS,los carrera 712,5,50,+5697551545,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6958,FARMACIAS VECINO,av. vicuña mackenna 1545,13,346,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
822,FARMACIAS Y PERFUMERIAS FAMILIAR S.P.A.,los zapadores 1200. ekono,13,298,+560227347003,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
7905,FARMACIN,estados unidos 1183,13,297,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
9290,Farmacontigo,calle 1 sur 999,7,116,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
8046,FARMACOR,"avenida vitacura 4380, local 2 a",13,326,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7149,FARMACRECER,1 sur nº1038,7,116,+56942004056,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
1657,FARMACUBA,buenos aires 415,13,321,+560227326550,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7438,FARMACUL,"avenida jose pedro alessandri 1946, local 03",13,314,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 16:00 a 19:00 hrs.<br>Sábado: 10:30 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 19:00 hrs.<br>', 'turno': ''}"
4214,FARMADAVILA,avenida santa maría 2010,15,1,+562327617,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: 10:00 a 17:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
6674,FARMADESCUENTO S.P.A.,"raul labbe 13723, local 2",13,309,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
8119,FARMAETIKA,tabancura 1336,13,326,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6811,FARMAETIKA,"avenida apoquindo 7016, local b",13,308,,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6672,FARMAEXPRESS,"av. presidente balmaceda 2630, local 3",13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
4078,FARMAEXPRESS,pedro polanco n°214,5,59,+56332711389,0,"{'semana': 'Lunes - Jueves: 10:00 a 14:30 y 15:30 a 21:30 hrs.<br>Viernes: 10:00 a 14:30 y 21:30 a 21:30 hrs.<br>Sábado: 10:00 a 14:30 y 15:30 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:30 y 15:30 a 21:30 hrs.<br>', 'turno': ''}"
8058,FARMAEXPRESS,villota nº278 local 1,7,129,+56933050603,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6334,FARMAFEL,o'higgins nº493,5,55,+56966450032,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
6318,FARMAFULL,"avenida josé pedro alessandri n° 927, local 5",13,314,,0,"{'semana': 'Lunes - Viernes: 09:00 a 17:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 17:00 hrs.<br>', 'turno': ''}"
6454,FARMAFULL,avenida josé pedro alessandri n° 61,13,314,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7405,FARMAFULL,pedro fontova 6651 l-3,13,301,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7393,FARMAFULL,las bellotas 225 l-147,13,317,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6764,FARMAGENTE,"napoleon 2943, of.1-b",13,308,,0,"{'semana': 'Lunes - Viernes: 08:30 a 21:00 hrs.<br>Sábado - Domingo: 10:30 a 18:30 hrs.<br>Festivos: 10:30 a 18:30 hrs.<br>', 'dia': 'Lunes: 08:30 a 21:00 hrs.<br>', 'turno': ''}"
6713,FARMAGRAN,avenida las parcelas 4085,13,313,,1,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
6879,FARMAHELP,pasaje los artilleros n° 715,13,313,,0,"{'semana': 'Lunes - Domingo: 10:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
6847,FARMAHOGAR,argomedo 439,13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
3402,FARMAHORIZONTE,benjamin vicuña mackenna 538,15,1,+562253796,0,"{'semana': 'Lunes - Viernes: 09:30 a 20:30 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 20:30 hrs.<br>', 'turno': ''}"
5931,FARMAHORRO,"san luis n° 1221, local 6",13,319,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
4885,FARMAHORRO,joaquin edwards bello 10670,13,305,,0,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
6361,FARMAHORRO,calle paris 3574,15,1,,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
6026,FARMAHORRO,avenida senador luis valente rossi 2330 - 2332,15,1,+56954062050,0,"{'semana': 'Lunes - Viernes: 09:30 a 15:00 y 17:00 a 21:00 hrs.<br>Sábado: 10:00 a 15:00 y 17:00 a 21:00 hrs.<br>Domingo: 11:00 a 14:00 y 18:00 a 20:00 hrs.<br>Festivos: 11:00 a 14:00 y 18:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 09:30 a 15:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
4955,FARMAHORRO,cancha rayada 3529,15,1,+56582219279,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7155,FARMAHORRO 24/7,freire nº 193 local 2,5,64,+56936316198,0,"{'semana': 'Lunes - Domingo: 10:00 a 24:00 hrs.<br>Festivos: 10:00 a 24:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 24:00 hrs.<br>', 'turno': ''}"
9003,FARMAHORRO SYM,santa rosa 282,5,52,+5695509750,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
6678,FARMAIDEAL,avenida 10 de julio 229,13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:00 y 15:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:00 y 15:00 a 19:00 hrs.<br>', 'turno': ''}"
7970,FARMAINTEGRA,"avenida perú 747, local 9",13,321,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7635,FARMAINTEGRAL,coimas 1162,5,77,+56957755071,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5601,FARMAINTEGRAL,maipu n°384,5,55,,0,"{'semana': 'Lunes - Sábado: 09:00 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
7700,FARMALIANZA,avenida ejército libertador n° 1963,13,327,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6529,FARMALIANZA,kamari oriente n° 1618,13,327,,0,"{'semana': 'Lunes - Viernes: 09:30 a 14:00 y 15:00 a 21:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 14:00 y 15:00 a 21:00 hrs.<br>', 'turno': ''}"
4552,FARMALIFE,avenida vicuña mackenna n° 1695,13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7767,FARMALIFE,arturo prat n° 796,2,12,+569936197572,0,"{'semana': 'Sábado: 09:00 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6673,FARMALILA,av. presidente salvador allende 523,13,323,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7932,FARMALINE,avenida libertador bernardo o'higgins 3481,13,300,,0,"{'semana': 'Lunes - Viernes: 09:00 a 15:00 y 17:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 15:00 y 17:00 a 20:00 hrs.<br>', 'turno': ''}"
6917,FARMALLANO,"tucapel jiménez 56, santiago",13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado - Domingo: 10:30 a 18:00 hrs.<br>Festivos: 10:30 a 18:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6702,FARMALOOP,avenida príncipe de gales 6273,13,307,,1,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
6389,FARMALYM,maipú 420,13,333,,0,"{'semana': 'Lunes - Viernes: 11:00 a 17:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 17:00 hrs.<br>', 'turno': ''}"
4270,FARMAMáS,"lord cochrane 36, local 6",13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
7073,FARMAOFERTAS,avenida irarrázaval 200,13,314,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
8123,FARMAPLUS,"santa rosa 991, l-2",13,295,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
9350,Farmaplus,avenida santa rosa 991,13,295,+56988207050,0,"{'semana': 'Lunes: 10:00 a 14:00 y 14:15 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 14:15 a 19:00 hrs.<br>', 'turno': ''}"
1741,FARMAPRECIO,gran avenida jose miguel carrera 5101,13,324,+560227150399,0,"{'semana': 'Lunes - Viernes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>', 'turno': ''}"
5476,FARMAPRECIO,eyzaguirre 646,13,333,,1,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
2553,FARMAPRECIO,av. recoleta 387,13,321,+560284472100,0,"{'semana': 'Lunes - Viernes: 08:30 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 08:30 a 19:00 hrs.<br>', 'turno': ''}"
6101,FARMAPRECIO,san antonio 237,13,295,,0,"{'semana': 'Lunes - Viernes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>', 'turno': ''}"
3996,FARMAPRECIO,general baquedano 910. local 06,13,336,+560298531100,0,"{'semana': 'Lunes - Viernes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>', 'turno': ''}"
6853,FARMAPUEBLO,arlegui 501 l-1 piso 1 edificio limarí,5,53,+565498 8847,0,"{'semana': 'Lunes - Sábado: 09:30 a 19:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:30 hrs.<br>', 'turno': ''}"
7599,FARMAQUINTA,av. valparaíso 1621,5,52,+5679859135,1,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
5091,FARMARECET,avenida irarrazaval 1302,13,314,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
290,FARMARKET,av. carlos leon briceño n° 498,5,63,+56967275116,0,"{'semana': 'Miércoles - Viernes: 10:30 a 14:00 y 15:00 a 19:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
1648,FARMARKET,av. el salto 2506. interior mayorista 10,13,321,+560226225262,1,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: 09:00 a 20:00 hrs.<br>Festivos: 09:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
4794,FARMAS,camino a rinconada 2525,13,313,,0,"{'semana': 'Lunes - Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6677,FARMAS,av. los libertadores 341,13,343,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
6495,FARMAS,esdras n° 602,13,313,,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
7446,FARMASALUD,san francisco 602,13,295,,0,"{'semana': 'Lunes - Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
6468,FARMASALUTE,hernando de magallanes 972,13,308,,0,"{'semana': 'Lunes - Viernes: 10:00 a 13:00 y 15:00 a 20:00 hrs.<br>Sábado: 10:00 a 13:00 y 15:00 a 17:00 hrs.<br>Domingo: Cerrado<br>Festivos: 10:00 a 13:00 y 15:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 13:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
4228,FARMASANTIAGO,san diego 2325,13,295,,0,"{'semana': 'Lunes - Sábado: 10:00 a 13:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 13:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6893,FARMASMART,avda. ecuador 4583,13,300,,1,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
1521,FARMASOL,laguna sur 7355. esquina pasaje malal 298 b,13,318,+560227495904,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
204,FARMASOL,arturo prat nº441,5,75,+56352469865,0,"{'semana': 'Lunes - Jueves: 10:30 a 14:30 y 16:00 a 19:30 hrs.<br>Viernes: 10:30 a 19:30 hrs.<br>Sábado: 10:30 a 14:30 y 16:00 a 19:30 hrs.<br>Domingo: Cerrado<br>Festivos: 10:30 a 14:30 y 16:00 a 19:30 hrs.<br>', 'dia': 'Lunes: 10:30 a 14:30 y 16:00 a 19:30 hrs.<br>', 'turno': ''}"
1203,FARMASTORE J. RAFAH ,froilan roa 5470,13,312,+560225510696,0,"{'semana': 'Lunes - Viernes: 10:30 a 21:30 hrs.<br>Sábado: 11:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:30 a 21:30 hrs.<br>', 'turno': ''}"
1734,FARMASTORE J. RAFAH ,pintor cicarelli   492,13,323,+560225510696,0,"{'semana': 'Lunes - Viernes: 10:00 a 21:30 hrs.<br>Sábado: 10:30 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:30 hrs.<br>', 'turno': ''}"
844,FARMASUR,claudio arrau 45. local 1 c,13,299,+560225157238,0,"{'semana': 'Lunes - Viernes: 10:00 a 12:00 y 17:00 a 20:30 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 12:00 y 17:00 a 20:30 hrs.<br>', 'turno': ''}"
7776,FARMATENCION,"avenida irarrázaval 2220, l-3",13,314,,0,"{'semana': 'Lunes: 09:00 a 14:30 y 16:30 a 20:00 hrs.<br>Martes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:30 y 16:30 a 20:00 hrs.<br>', 'turno': ''}"
7274,FARMATENCIÓN,avenida santa rosa 8834,13,305,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4428,FARMATODO,almirante latorre 9440,13,325,+560225489499,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6115,FARMATOP,primera transversal 353,13,345,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado - Domingo: 10:00 a 14:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
7718,FARMATOP,"avenida miraflores 1185, local 2",13,346,,0,"{'semana': 'Lunes - Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
5307,FARMATOTAL,antonio varas 398,13,317,,0,"{'semana': 'Lunes - Domingo: 07:00 a 22:30 hrs.<br>Festivos: 07:00 a 22:30 hrs.<br>', 'dia': 'Lunes: 07:00 a 22:30 hrs.<br>', 'turno': ''}"
4227,FARMAUNIDAS,isla grande de tierra del fuego 214,13,318,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6781,FARMAUNIDAS,manuel antonio tocornal 602,13,295,,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
6784,FARMAUNIÓN,lira 108,13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
5395,FARMAVECINA,av. libertador bernardo o´higgins n°01586,6,83,+56722691273,0,"{'semana': 'Lunes - Viernes: 10:00 a 22:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
1715,FARMAVECINA  ,santa marta 518 a,13,333,+560228581473,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Sábado: 11:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
1030,FARMAVECINA,bernardino parada 0726,13,306,+560225362187,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
5904,FARMAVEN,"rosas 1175, local 102",13,295,,0,"{'semana': 'Lunes - Sábado: 08:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
6178,FARMAVEN,ciudad de méxico 302-b,13,296,,0,"{'semana': 'Lunes - Viernes: 11:00 a 19:00 hrs.<br>Sábado: 11:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 19:00 hrs.<br>', 'turno': ''}"
7077,FARMAVID,avenida del mar 2200,4,30,,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
1623,FARMAVIDA,av. santa luisa   226 l-b,13,319,+560226037109,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
249,FARMAVIDA,borja garcia huidobro n° 051,5,78,+56342631035,0,"{'semana': 'Lunes - Viernes: 09:30 a 21:00 hrs.<br>Sábado: 09:30 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 21:00 hrs.<br>', 'turno': ''}"
5044,FARMAVIDA,av. pascual baburizza n°510,5,55,+5634581116,0,"{'semana': 'Lunes - Sábado: 09:30 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 21:00 hrs.<br>', 'turno': ''}"
287,FARMAVIDA,tres carrera s/n esquina o'higgins,5,82,+56+56996490798,0,"{'semana': 'Lunes - Sábado: 09:30 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 20:00 hrs.<br>', 'turno': ''}"
1735,FARMAVIDA,vecinal 5351,13,323,+560225536383,0,"{'semana': 'Lunes - Sábado: 10:00 a 23:00 hrs.<br>Domingo: 12:30 a 20:30 hrs.<br>Festivos: 12:30 a 20:30 hrs.<br>', 'dia': 'Lunes: 10:00 a 23:00 hrs.<br>', 'turno': ''}"
275,FARMAVIDA,comercio n° 478,5,81,+5634+56996490798,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
897,FARMAVIDA ,av. recoleta 5418,13,301,+560226262195,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Lunes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
