IM,NM,DR,RG,CM,TL,AT,Horario
7342,FARMACIA SUR MAGISTRAL,"los digitales n° 1930, osorno",10,263,+56642438972,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
6069,FARMACIA SYG II,avenida arturo prat 1597,2,16,+5680099140660,1,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
9201,FARMACIA TADEO HAENKE,avenida tadeo haenke 2099-a,1,5,+5693229037,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:30 hrs.<br>', 'turno': ''}"
6011,FARMACIA TALLÓN,alejandro cruz nº124,7,124,+5644064309,0,"{'semana': 'Lunes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>Martes - Sábado: 09:30 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>', 'turno': ''}"
9070,FARMACIA TEMPOFARMA,avenida cuatro esquinas 117,4,30,+5656962364264,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
4886,FARMACIA TERMINAL,bulnes nº1098-d,7,117,+5662230282,0,"{'semana': 'Lunes: 09:00 a 13:30 y 16:00 a 20:00 hrs.<br>Martes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: 09:00 a 13:30 hrs.<br>Festivos: 09:00 a 13:30 hrs.<br>', 'dia': 'Lunes: 09:00 a 13:30 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6056,FARMACIA TOCOPILLA,21 de mayo 1532-1524,2,19,+56931169654,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
3550,FARMACIA TOLTÉN,san martín nº 548,9,217,+56452671790,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 16:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 19:00 hrs.<br>', 'turno': ''}"
6400,FARMACIA TONGOY,gomez carreño 31,4,31,+56956576224,0,"{'semana': 'Lunes - Sábado: 15:00 a 21:00 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 15:00 a 21:00 hrs.<br>', 'turno': ''}"
5369,FARMACIA TRI-O FARMA,"avda. salvador allende 2399, local 3, iquique",1,5,+56572431638,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
4814,FARMACIA TRIFARMA,1 norte nº1410 talca,7,116,+560999642229,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
1023,FARMACIA TU BIENESTAR,arturo prat 1982 l-21 piso 1,13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6892,FARMACIA TU DOSIS,avenida san martín nº 3,6,83,+56977026214,1,"{'semana': 'Lunes - Viernes: 09:30 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 20:00 hrs.<br>', 'turno': ''}"
6287,FARMACIA TU SALUD,hermanos carrera 561,6,102,,0,"{'semana': 'Lunes - Sábado: 09:30 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 18:00 hrs.<br>', 'turno': ''}"
7839,FARMACIA TUCAPEL,juan de dios rivera 1083,8,146,,0,"{'semana': 'Lunes - Viernes: 09:00 a 17:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 17:00 hrs.<br>', 'turno': ''}"
6834,FARMACIA TUNQUÉN,"avenida isidoro dubournais nº 92, local 5",5,74,+56984436917,0,"{'semana': 'Lunes - Sábado: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6075,FARMACIA TUTUQUÉN,camino a tutuquén nº1500,7,129,+56961702473,0,"{'semana': 'Lunes - Viernes: 12:00 a 20:30 hrs.<br>Sábado: 15:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 12:00 a 20:30 hrs.<br>', 'turno': ''}"
6631,FARMACIA UNIFARMA,avenida manuel labra lillo nº1100,7,129,+56962665398,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7968,FARMACIA UNIVERSAL,merced oriente n° 60 local b,5,53,+569999,1,"{'semana': 'Lunes - Viernes: 08:00 a 17:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 08:00 a 17:00 hrs.<br>', 'turno': ''}"
3899,FARMACIA UNIVERSO,calle bernardo o'higgins n° 796 curicó.,7,129,+560984281167,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
9232,FARMACIA UNO,pedro aguirre cerda 601,8,151,+56995665642,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
5787,FARMACIA UNO ORIENTE,1 oriente 16 1/2 sur nº0112 talca,7,116,+56071-2470265,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
7407,FARMACIA URBANA,avenida la marina n°80,4,31,+56961914081,0,"{'semana': 'Lunes - Sábado: 11:30 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:30 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
7830,FARMACIA URIBE,uribe 815,2,12,+569968426756,0,"{'semana': 'Lunes - Viernes: 09:00 a 00:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 00:00 hrs.<br>', 'turno': ''}"
4902,FARMACIA VALLE LAS RASTRAS,"21 1/2 norte nº3326, talca (parque residencial bicentenerio)",7,116,+56958647269,0,"{'semana': 'Lunes - Viernes: 11:00 a 14:00 y 15:00 a 20:00 hrs.<br>Sábado: 12:00 a 15:00 y 16:00 a 20:00 hrs.<br>Domingo: 12:00 a 15:00 hrs.<br>', 'dia': 'Lunes: 11:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
7410,FARMACIA VALLENAR,santiago 620,3,26,+56512435958,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:30 a 19:00 hrs.<br>Domingo: 10:30 a 14:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3160,FARMACIA VARAS,zuleta n° 150,3,24,+56522481105,0,"{'semana': 'Lunes - Viernes: 09:30 a 22:00 hrs.<br>Sábado: 10:00 a 13:30 y 17:00 a 22:00 hrs.<br>Domingo: 11:00 a 13:30 hrs.<br>', 'dia': 'Lunes: 09:30 a 22:00 hrs.<br>', 'turno': ''}"
9360,FARMACIA VECINAL  ,avda. javiera carrera n° 209 local 101,9,200,+5656959370453,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
8110,FARMACIA VECINAL,"vicuña mackenna 6690, l-12, torre b",13,304,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7011,FARMACIA VENFARMA,"maipu n° 580, l. 1",3,21,+56522503156,0,"{'semana': 'Lunes - Sábado: 09:00 a 00:00 hrs.<br>Domingo: 10:00 a 15:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 00:00 hrs.<br>', 'turno': ''}"
8048,FARMACIA VERSAL,latorre 2716,2,12,+56968592317,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6813,FARMACIA VICHUQUÉN,calle comercio nº389 vichuquén,7,137,+56978671804,0,"{'semana': 'Lunes - Viernes: 10:00 a 13:30 y 16:00 a 19:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 13:30 y 16:00 a 19:30 hrs.<br>', 'turno': ''}"
3286,FARMACIA VICTORIA,21 de mayo nº 1513-1529,2,19,+56552813238,0,"{'semana': 'Lunes - Viernes: 09:00 a 23:00 hrs.<br>Sábado - Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
4415,FARMACIA VICTORIA,calle 11 oriente nº2759 villa don arturo,7,116,,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: 00:00 a 00:00 hrs.<br>Festivos: 00:00 a 00:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3122,FARMACIA VIDA,riquelme n° 147,3,29,+56512539390,0,"{'semana': 'Lunes - Sábado: 09:30 a 14:00 y 16:30 a 21:00 hrs.<br>Domingo: Cerrado<br>Festivos: 09:30 a 14:00 hrs.<br>', 'dia': 'Lunes: 09:30 a 14:00 y 16:30 a 21:00 hrs.<br>', 'turno': ''}"
6803,FARMACIA VIDA,santa sara lote uno pencahue,7,122,+56966041089,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:00 y 15:00 a 19:00 hrs.<br>Sábado: 09:00 a 13:45 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:00 y 15:00 a 19:00 hrs.<br>', 'turno': ''}"
6899,FARMACIA VIDA,manuel montt nº455 local 123,7,129,+56990864220,0,"{'semana': 'Lunes - Domingo: 09:00 a 20:00 hrs.<br>Festivos: 09:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
4893,FARMACIA VIDA,av. bernardo o´higgins nº322 curicó,7,129,+56075-2316106,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3121,FARMACIA VIDA,colchagua n° 653,3,26,+56512694419,0,"{'semana': 'Lunes - Sábado: 09:30 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 21:30 hrs.<br>', 'turno': ''}"
5343,FARMACIA VIDA BICENTENARIO,21 norte nº3051 villa bicentenario talca,7,116,+56999346634,1,"{'semana': 'Lunes - Viernes: 19:00 a 22:00 hrs.<br>Sábado: 15:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 19:00 a 22:00 hrs.<br>', 'turno': ''}"
8063,FARMACIA VIDA MAS,errazuriz nº110 local b,7,130,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
5872,FARMACIA VIDA Y SALUD,avenida josé ignacio carrera pinto nº175 talca,7,116,+5602470966,0,"{'semana': 'Lunes - Sábado: 10:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
6448,FARMACIA VIDA Y SALUD Nº2,14 sur 2 poniente nº650-b talca,7,116,+560979461080,0,"{'semana': 'Lunes - Sábado: 10:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
6012,FARMACIA VIDAFARMA,chacabuco nº456-d,7,138,+56998282436,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
9180,FARMACIA VIDAFARMA,blanco encalada 138,8,155,+56923424189,0,"{'semana': 'Lunes - Sábado: 08:30 a 20:30 hrs.<br>Domingo: Cerrado<br>Festivos: 11:00 a 15:00 hrs.<br>', 'dia': 'Lunes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
5605,FARMACIA VIDAMED,av. bernardo o'higgins n° 1404-a,1,5,+56984698218,0,"{'semana': 'Lunes - Viernes: 10:30 a 20:00 hrs.<br>Sábado: 11:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:30 a 20:00 hrs.<br>', 'turno': ''}"
4903,FARMACIA VIDANUEVA,arturo prat nº2530,7,143,+56987310597,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:30 hrs.<br>', 'turno': ''}"
5875,FARMACIA VIDANUEVA,"1 norte nº1201, local 1241 talca",7,116,+560987360597,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:30 hrs.<br>', 'turno': ''}"
7864,FARMACIA VIDSAL,"heroes de la concepción 546, osorno",10,263,+56942452182,0,"{'semana': 'Lunes - Viernes: 10:00 a 13:00 y 14:30 a 19:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 13:00 y 14:30 a 19:30 hrs.<br>', 'turno': ''}"
5430,FARMACIA VIENTOS DE MAR,"avenida millaco 534, local 13 a, pichilemu",6,100,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5191,FARMACIA VISTA HERMOSA,oficina ausonia n°180,2,12,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
3416,FARMACIA VITAL,avenida los alamos  1056-b,1,11,+56572243843,0,"{'semana': 'Lunes - Viernes: 08:00 a 21:30 hrs.<br>Sábado - Domingo: 09:00 a 21:30 hrs.<br>', 'dia': 'Lunes: 08:00 a 21:30 hrs.<br>', 'turno': ''}"
7833,FARMACIA VITAL SALUD,"av. provincial n° 2898, villa florencia 4",6,83,+56224151063,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
7182,FARMACIA VITAL SANTA ROSA,av. valparaíso n° 4382,1,11,+56572623266,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
4676,FARMACIA VITASUR,lautaro n° 301 angol,9,221,+5645945345421,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
5965,FARMACIA VITASUR,lautaro n° 40  angol,9,221,+56452403216,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: 11:00 a 19:00 hrs.<br>Festivos: 11:00 a 19:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
3525,FARMACIA VITASUR,ohiggins nº 1257 l-4,9,221,+56452464585,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 09:00 a 21:30 hrs.<br>Festivos: 09:00 a 21:30 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
6092,FARMACIA VITASUR 07,camilo henriquez n° 565 local 4 villarrica,9,219,+562758020,0,"{'semana': 'Lunes - Sábado: 09:00 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
3572,FARMACIA VITASUR IV,ocarrol nº 1002,9,222,+56452464586,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Festivos: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
7176,FARMACIA VIVE MÁS,arturo prat nº601 local 3,7,130,+5678867157,0,"{'semana': 'Lunes - Sábado: 11:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 19:00 hrs.<br>', 'turno': ''}"
7165,FARMACIA VIVE MÁS,"calle 22 norte nº3481, sector bicentenario",7,116,+56957262727,1,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7972,FARMACIA VIVO MÁS,castellón n° 687,8,146,,0,"{'semana': 'Lunes - Viernes: 09:30 a 19:30 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:30 hrs.<br>', 'turno': ''}"
5722,FARMACIA Y PERFUMERIA MI AROMA,riquelme nº 199 - a,3,29,+56993333530,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 16:00 a 21:00 hrs.<br>Sábado - Domingo: 09:00 a 14:00 hrs.<br>Festivos: 09:00 a 14:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
7010,FARMACIA Y PERFUMERÍA MI VICTORIA,"av. los carrera n° 1160, l. 1",3,21,+569968589996,1,"{'semana': 'Lunes - Viernes: 09:30 a 19:30 hrs.<br>Sábado: 00:00 a 18:00 hrs.<br>Domingo: 10:00 a 16:00 hrs.<br>Festivos: 10:00 a 16:00 hrs.<br>', 'dia': 'Lunes: 09:30 a 19:30 hrs.<br>', 'turno': ''}"
7849,FARMACIA YOBILO,manuel montt n° 0902,8,147,,0,"{'semana': 'Lunes - Sábado: 09:30 a 20:30 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 09:30 a 20:30 hrs.<br>', 'turno': ''}"
5665,FARMACIAS +SALUD,"jose manso de velasco 221, local 103",8,165,+56432211982,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
1419,FARMACIAS 24,av. las torres 4591,13,316,+560229684979,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
5100,FARMACIAS 24,vicuña mackenna 1720,13,325,,0,"{'semana': 'Lunes - Viernes: 10:00 a 15:00 y 16:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 15:00 y 16:00 a 19:00 hrs.<br>', 'turno': ''}"
5182,FARMACIAS A.L.A,"avenida el sauce 986, coquimbo",4,31,+56990302134,0,"{'semana': 'Lunes - Sábado: 09:30 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 21:00 hrs.<br>', 'turno': ''}"
3658,FARMACIAS A.L.A,linares 703,4,31,+56512641920 - 91515477 - 95066069,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
8106,FARMACIAS AGUIRRE,francisco bilbao 3088 local 3,13,317,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
3219,FARMACIAS AHUMADA L-381,avenida alemania 01605,9,200,+5626313709,1,"{'semana': 'Lunes - Viernes: 09:00 a 23:00 hrs.<br>Sábado: 10:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
5513,FARMACIAS AMIGA,"franklin n°991, santiago",13,295,+56232775158,0,"{'semana': 'Lunes - Viernes: 09:30 a 19:00 hrs.<br>Sábado: 09:30 a 19:15 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:00 hrs.<br>', 'turno': ''}"
6063,FARMACIAS ARAGON,"independencia n° 601, san carlos",16,194,+56722697147,0,"{'semana': 'Lunes - Sábado: 09:00 a 23:00 hrs.<br>Domingo: 10:00 a 23:00 hrs.<br>Festivos: 10:00 a 23:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
7030,FARMACIAS ARAUCANÍA,alcazar nº 920 esquina amunategui local 3 primer piso,9,222,,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:00 y 14:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:00 y 14:00 a 19:00 hrs.<br>', 'turno': ''}"
5180,FARMACIAS CALAFATE,avenida rené schneider 1440,4,31,+56993130535,0,"{'semana': 'Lunes - Viernes: 10:00 a 21:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
5279,FARMACIAS CALAFATE,"avenida cuatro esquinas 1580, la serena",4,30,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:30 hrs.<br>Sábado: 10:00 a 14:30 y 17:30 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
3845,FARMACIAS CRUZ VERDE,anibal pinto n° 598,7,141,,0,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
4206,FARMACIAS CRUZ VERDE,"avda. cesar ercilla  1740 local1, osorno",10,263,+5664228700767,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:30 hrs.<br>Sábado y Domingo: Cerrado<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
3931,FARMACIAS CRUZ VERDE,1 sur nº 1501,7,116,,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3831,FARMACIAS CRUZ VERDE,arturo prat n° 2317,7,143,,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
9226,FARMACIAS CRUZ VERDE ,ortiz de rozas n°402,5,59,+56226944000,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
8004,FARMACIAS DEL DOCTOR SALUD,arturo prat n° 707 - a local 2  localidad cajon,9,218,+56944537239,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7009,FARMACIAS DEL DOCTOR SIMI,"av. teniente luis cruz martinez n° 54, local 4",5,76,,0,"{'semana': 'Lunes - Viernes: 09:30 a 19:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:00 hrs.<br>', 'turno': ''}"
7786,FARMACIAS DEL DOCTOR SIMI,baquedano 1277,5,75,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
3431,FARMACIAS DEL DR. SIMI,eleuterio ramirez nº 690,10,263,,0,"{'semana': 'Lunes - Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
9411,FARMACIAS DEL DR. SIMI,luis hermosilla 1599,16,183,+56958316861,0,"{'semana': 'Lunes - Sábado: 10:00 a 18:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:30 hrs.<br>', 'turno': ''}"
4011,FARMACIAS DEL DR. SIMI,cienfuegos nº344,4,30,+56512630806,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
9378,FARMACIAS DEL DR. SIMI,carlos palacios 254,16,180,+56945293874,0,"{'semana': 'Lunes - Viernes: 09:30 a 19:00 hrs.<br>Sábado: 09:30 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:00 hrs.<br>', 'turno': ''}"
4677,FARMACIAS DEL DR. SIMI,"caupolican 840, los vilos",4,38,+560223673506,0,"{'semana': 'Lunes - Sábado: 08:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
3651,FARMACIAS DEL DR. SIMI,avda. viña del mar 2960,4,30,+56998721304,0,"{'semana': 'Lunes - Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
4565,FARMACIAS DEL DR. SIMI,barros arana 741 local 21,8,146,+56412736510,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
