IM,NM,DR,RG,CM,TL,AT,Horario
5171,FARMACIA CIUDADANA DE CALAMA,esmeralda n° 1814,2,16,+56552540418,0,"{'semana': 'Lunes - Jueves: 08:00 a 16:30 hrs.<br>Viernes: 08:00 a 15:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 15:30 hrs.<br>', 'turno': ''}"
4653,FARMACIA COMUNAL DE ANTOFAGASTA,"avenida septimo de linea 3505, antofagasta",2,12,+56968982465,0,"{'semana': 'Lunes - Viernes: 08:00 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 15:00 hrs.<br>', 'turno': ''}"
4695,FARMACIA COMUNAL DE IQUIQUE,la torre n° 345,1,5,+56572544700,1,"{'semana': 'Lunes - Jueves: 08:30 a 16:30 hrs.<br>Viernes: 08:30 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 14:00 hrs.<br>', 'turno': ''}"
4848,FARMACIA COMUNAL POZO ALMONTE,"comercio n° 397, pozo almonte, tarapacá",1,10,+56963336249,0,"{'semana': 'Lunes - Jueves: 08:00 a 16:30 hrs.<br>Viernes: 08:00 a 15:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 15:30 hrs.<br>', 'turno': ''}"
4697,FARMACIA COMUNITARIA  NICOLAS NARANJO PALACIOS,merced 1455,3,26,+56512614527,0,"{'semana': 'Lunes - Jueves: 09:30 a 13:00 y 14:00 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4991,FARMACIA MUNICIPAL,avenida alessandri 271,4,31,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4994,FARMACIA MUNICIPAL,san martin 275,4,35,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
7023,FARMACIA MUNICIPAL ALTO HOSPICIO,los alamos 3056,1,11,+56572583455,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4957,FARMACIA MUNICIPAL ARICA SECTRO CENTRO,18 de septiembre 453,15,1,+5691452926,0,"{'semana': 'Lunes - Jueves: 08:30 a 17:30 hrs.<br>Viernes: 08:30 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 16:30 hrs.<br>', 'turno': ''}"
8200,FARMACIA POPULAR ALCALDE CARLOS IRIBARREN AHUMADA,ojancos 24,3,23,+56522329009,0,"{'semana': 'Lunes - Jueves: 09:00 a 16:00 hrs.<br>Viernes: 09:00 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 15:00 hrs.<br>', 'turno': ''}"
339,FARMACIA MÓVIL ITINERANTE CRUZ VERDE,vicuña mackena s/n,1,8,+56570966459,0,"{'semana': 'Martes: 11:00 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
340,FARMACIA MÓVIL ITINERANTE CRUZ VERDE,teniente pedro gonzalez s/n,1,7,+56570966459,0,"{'semana': 'Lunes: 09:30 a 13:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
3709, CRUZ VERDE,"manuel rodríguez 232-c, nancagua",6,110,+5672722858408 - 722858955,0,"{'semana': 'Lunes - Sábado: 08:30 a 21:00 hrs.<br>Domingo: 10:00 a 14:00 hrs.<br>Festivos: 10:00 a 14:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:00 hrs.<br>', 'turno': ''}"
3123, FARMACIA LA BOTIKA,maipu n° 421,3,21,+56522215236,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:30 hrs.<br>Sábado: 10:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
5263,24 HORAS,chacabuco 410,15,1,+5654133074,0,"{'semana': 'Lunes - Viernes: 08:00 a 23:00 hrs.<br>Sábado - Domingo: 09:00 a 23:00 hrs.<br>Festivos: 09:00 a 23:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 23:00 hrs.<br>', 'turno': ''}"
6013,24 HORAS,21 de mayo 497,15,1,+562252778,0,"{'semana': 'Lunes - Domingo: 00:00 a 24:00 hrs.<br>Festivos: 00:00 a 24:00 hrs.<br>', 'dia': 'Viernes: 00:00 a 24:00 hrs.<br>', 'turno': ''}"
9239,24 HORAS,18 de septiembre 1061,15,1,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
4427,6 DE MAYO,general bernardino parada 728,13,306,+560286810421,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6516,ABARCA,"independencia n° 5307, local b",13,298,,0,"{'semana': 'Lunes - Viernes: 11:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 11:00 a 20:00 hrs.<br>', 'turno': ''}"
6675,ACEVEDO,"exequiel fernandez 175, local 6",13,314,,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
7195,AGUIRRE,avenida irarrazaval n° 1546,13,314,,1,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7831,AGUSTIN,salomon sack 620,13,302,,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6188,AHORRO,av. marga marga 1505,5,50,+56940053836,0,"{'semana': 'Lunes - Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 16:00 hrs.<br>', 'turno': ''}"
4221,AHORRO MAS,uruguay 1699,13,325,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7067,AHORROFARMA,"avenida libertador n° 453, local 1, interior supermercado súper bodega acuenta el monte",13,343,,0,"{'semana': 'Lunes - Sábado: 09:30 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 20:00 hrs.<br>', 'turno': ''}"
1396,AHORROFARMA,21 de mayo  4075. local 2 interior superbodega acuenta,13,346,+560228127346,0,"{'semana': 'Lunes - Sábado: 09:00 a 14:00 y 15:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 y 15:00 a 21:30 hrs.<br>', 'turno': ''}"
3607,AHUMADA,domeyko 55,4,31,,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
4029,AHUMADA,huerfanos 811,13,295,+560289119196,1,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
1323,AHUMADA,simon bolivar 4800 l- 115,13,314,+560222221122,1,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1811,AHUMADA,teatinos 4,13,295,+560226313013,1,"{'semana': 'Lunes - Viernes: 08:00 a 22:00 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
5,AHUMADA,j j perez 199,5,65,+563326316573,0,"{'semana': 'Lunes - Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
6032,AHUMADA,luis carrera 2215,13,326,,1,"{'semana': 'Lunes - Viernes: 08:30 a 21:00 hrs.<br>Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 21:00 hrs.<br>', 'turno': ''}"
4735,AHUMADA,"camino troncal 1591, villa alemana",5,52,+5654871919,1,"{'semana': 'Lunes - Viernes: 08:30 a 19:00 hrs.<br>Sábado: 09:00 a 19:00 hrs.<br>Domingo: 10:00 a 19:00 hrs.<br>Festivos: 10:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 19:00 hrs.<br>', 'turno': ''}"
955,AHUMADA,rojas magallanes 3638. centro comercial las flores de tobalaba,13,304,+560226313550,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
68,AHUMADA,av. valparaiso n° 702,5,52,+56026313159,1,"{'semana': 'Lunes - Viernes: 09:00 a 19:30 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: 10:00 a 18:00 hrs.<br>Festivos: 10:00 a 18:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
88,AHUMADA,15 norte n° 961 l- 115-118,5,53,+56026313371,1,"{'semana': 'Lunes - Viernes: 08:30 a 19:00 hrs.<br>Sábado - Domingo: 09:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 19:00 hrs.<br>', 'turno': ''}"
1283,AHUMADA,plaza de armas 537,13,337,+560226313070,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1440,AHUMADA,francisco bilbao  2489,13,317,+560223444783,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
1324,AHUMADA,sucre 3250,13,314,+560226313080,1,"{'semana': 'Lunes - Sábado: 08:00 a 23:00 hrs.<br>Domingo: 09:00 a 23:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 23:00 hrs.<br>', 'turno': ''}"
1813,AHUMADA,paseo ahumada 226,13,295,+560226313069,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1973,AHUMADA,americo vespucio norte 2515,13,326,+560222063521,1,"{'semana': 'Lunes - Sábado: 08:00 a 00:00 hrs.<br>Domingo: 09:00 a 00:00 hrs.<br>Festivos: 08:00 a 00:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 00:00 hrs.<br>', 'turno': ''}"
8,AHUMADA,prolongacion jj. perez 12010,5,65,+56026313722,0,"{'semana': 'Lunes - Domingo: 09:00 a 19:00 hrs.<br>Festivos: 09:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4117,AHUMADA,walker martinez 3600. local 1,13,304,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
4409,AHUMADA,"alcalde fernando castillo velasco 9100, 3° piso. hospital mlitar",13,307,,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:30 hrs.<br>Sábado: 08:00 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 20:30 hrs.<br>', 'turno': ''}"
6033,AHUMADA,huérfanos 763,13,295,,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
956,AHUMADA,santa amalia 1763. interior lider,13,304,+560222874167,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
89,AHUMADA,15 norte n° 961 l - 248,5,53,+56026313403,1,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: 10:00 a 19:00 hrs.<br>Festivos: 10:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
1284,AHUMADA,vicuña mackenna 153,13,337,+560228327526,1,"{'semana': 'Lunes - Sábado: 09:00 a 22:30 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
1441,AHUMADA,francisco bilbao  3785,13,317,+560226313077,1,"{'semana': 'Lunes - Sábado: 08:00 a 00:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 00:00 hrs.<br>', 'turno': ''}"
1974,AHUMADA,buenaventura 1770,13,326,+560226313355,1,"{'semana': 'Lunes - Sábado: 08:00 a 22:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
9,AHUMADA,av. 21 de mayo 311,5,64,+5633314997,1,"{'semana': 'Lunes - Domingo: 08:30 a 19:00 hrs.<br>Festivos: 08:30 a 19:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 19:00 hrs.<br>', 'turno': ''}"
2561,AHUMADA,camilo henriquez 3692,13,327,+560226313181,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
4598,AHUMADA,san isidro gaete 476 l-2  maitencillo,5,49,+56022 6313795,1,"{'semana': 'Lunes - Domingo: 09:00 a 19:00 hrs.<br>Festivos: 09:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
957,AHUMADA,vicuña mackenna 6100. mall florida center,13,304,+560222940979,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:00 a 22:30 hrs.<br>Festivos: 09:00 a 22:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
91,AHUMADA,av. edmundo eluchans n° 1850 l-1,5,53,+56026313809,1,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: 09:00 a 19:30 hrs.<br>Festivos: 09:00 a 19:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
1442,AHUMADA,la concepcion 135,13,317,+560226313695,1,"{'semana': 'Lunes - Viernes: 08:00 a 22:00 hrs.<br>Sábado: 08:30 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
4528,AHUMADA,av. chamisero 9790,13,330,,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
4256,AHUMADA,av. presidente jorge alessandri 20040. mall plaza sur,13,333,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
5575,AHUMADA,"avenida vicuña mackenna oriente  7110, torre b, locales 108 – 112",13,304,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1040,AHUMADA,av. francisco bilbao 8750. portal la reina,13,307,+560226313205,1,"{'semana': 'Lunes - Domingo: 08:30 a 22:00 hrs.<br>Festivos: 08:30 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
4065,AHUMADA,santa maria manquehue 6938,13,326,+560226313021,1,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1975,AHUMADA,luis pasteur 5875,13,326,+560226313091,1,"{'semana': 'Lunes - Viernes: 08:00 a 00:00 hrs.<br>Sábado - Domingo: 09:00 a 00:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 00:00 hrs.<br>', 'turno': ''}"
10,AHUMADA,o`higgins 114-116,5,64,+5633232740626,1,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4091,AHUMADA,av. pedro aguirre cerda nº9400,2,12,,1,"{'semana': 'Lunes - Sábado: 10:00 a 19:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:30 hrs.<br>', 'turno': ''}"
4413,AHUMADA,avenida vicuña mackenna nº1,4,40,+5626313682,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1402,AHUMADA,americo vespucio 3100,13,316,+560226313826,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:30 hrs.<br>Festivos: 09:00 a 22:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
4438,AHUMADA,"pedro fontova 7810, local 9",13,301,,1,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
958,AHUMADA,av. vicuña mackenna 6100. mall florida center,13,304,+560226313290,1,"{'semana': 'Lunes - Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
4656,AHUMADA,"caletera 1502-1480 lc 03, ruta 68 ,valparaiso",5,45,+560226313641,1,"{'semana': 'Lunes - Viernes: 08:30 a 20:00 hrs.<br>Sábado: 09:00 a 20:00 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 20:00 hrs.<br>', 'turno': ''}"
3587,AHUMADA,regimiento arica 6145 local 5,4,30,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1745,AHUMADA,gran avenida jose miguel carrera 6150. l-1008 y 1076,13,324,+560226313364,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1444,AHUMADA,pedro de valdivia 1885,13,317,+560226313365,1,"{'semana': 'Lunes - Sábado: 08:00 a 22:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
4277,AHUMADA,av. jose pedro alessandri 1166. local 4014. portal ñuñoa,13,314,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3355,AHUMADA,vicuña mackenna 3361 local 2  interior super-lider,13,323,+560226313208,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1641,AHUMADA,recoleta 3501. interior lider,13,321,+560226313354,1,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado - Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1041,AHUMADA,av. jorge alessandri 1131. interior lider,13,307,+560296313394,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 08:30 a 22:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
1977,AHUMADA,pio xi 1615,13,326,+560226313296,0,"{'semana': 'Lunes - Sábado: 08:00 a 00:00 hrs.<br>Domingo: 09:00 a 00:00 hrs.<br>Festivos: 09:00 a 00:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 00:00 hrs.<br>', 'turno': ''}"
4316,AHUMADA,av. circunvalación oriente nº1055 locales 101-102-103,7,116,,1,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1079,AHUMADA,apoquindo 3449,13,308,+560226313283,0,"{'semana': 'Lunes - Viernes: 08:00 a 22:00 hrs.<br>Sábado: 09:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
4163,AHUMADA,americo vespucio 1501. local 102,13,296,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1403,AHUMADA,av. consistorial 3349,13,316,+560226313730,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:30 a 22:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
960,AHUMADA,av. vicuña mackenna 6540  paradero 11,13,304,+560222940220,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3588,AHUMADA,cordovez 651,4,30,,1,"{'semana': 'Lunes - Viernes: 08:30 a 23:00 hrs.<br>Sábado: 09:00 a 23:30 hrs.<br>Domingo: 00:00 a 00:00 hrs.<br>Festivos: 00:00 a 00:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 23:00 hrs.<br>', 'turno': ''}"
1746,AHUMADA,gran avenida jose miguel carrera 4293 paradero 9,13,324,+560226313255,1,"{'semana': 'Lunes - Sábado: 08:00 a 00:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 00:00 hrs.<br>', 'turno': ''}"
1445,AHUMADA,av. providencia 2001,13,317,+560226313282,1,"{'semana': 'Lunes - Sábado: 08:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
9288,AHUMADA,"matucana 1202, local 1",13,320,,0,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
771,AHUMADA,americo vespucio 2500. interior lider,13,296,+560225397251,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1080,AHUMADA,apoquindo 4831,13,308,+560226313073,1,"{'semana': 'Lunes - Sábado: 08:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
1404,AHUMADA,mariano sanchez fontecilla 12000. interior jumbo,13,316,+560226313184,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:00 a 22:30 hrs.<br>Festivos: 09:00 a 22:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
961,AHUMADA,av. vicuña mackenna 8733    metro rojas magallanes,13,304,+560226313904,1,"{'semana': 'Lunes - Domingo: 09:00 a 23:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
3589,AHUMADA,brasil 765,4,30,+56232740574,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
1747,AHUMADA,gran avenida jose miguel carrera 5001 paradero 11,13,324,+560226313737,1,"{'semana': 'Lunes - Sábado: 08:00 a 00:00 hrs.<br>Domingo: 09:00 a 00:00 hrs.<br>Festivos: 09:00 a 00:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 00:00 hrs.<br>', 'turno': ''}"
1447,AHUMADA,providencia 2499,13,317,+560223330807,1,"{'semana': 'Lunes - Viernes: 08:30 a 21:00 hrs.<br>Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 21:00 hrs.<br>', 'turno': ''}"
140,AHUMADA,av. valparaiso n°1070 l 2116,5,53,+56026313696,1,"{'semana': 'Lunes - Sábado: 08:30 a 19:00 hrs.<br>Domingo: 09:00 a 19:00 hrs.<br>Festivos: 09:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 19:00 hrs.<br>', 'turno': ''}"
4279,AHUMADA,jose alcalde delano 12205. local 21. clinica alemana,13,309,,1,"{'semana': 'Lunes - Sábado: 08:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
1044,AHUMADA ,avenida principe de gales  7230,13,307,+560226313084,1,"{'semana': 'Lunes - Sábado: 09:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
753,AHUMADA,san martin 174,13,334,+560226313086,1,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1507,AHUMADA,camino de las flores 20217. ciudad de los valles,13,318,+560226313538,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
